Price,Date,Lat,Lng,Housing,Floors,House,Rooms,Floor,Area
2450,288,56.247967,43.84739,0,9,Brick,1,2,32.8
2400,288,56.266607,43.871482,0,5,Panel,2,1,43.2
3108,288,56.256103,43.984553,0,10,Brick,2,5,51
1100,287,56.2093533441,43.9030947169,1,8,Block,1,2,27.1
2700,288,56.228521,43.863127,0,9,Panel,3,9,57
2100,288,56.206897,43.818454,0,3,Panel,1,3,34
3650,288,56.240838,43.978911,0,9,Brick,3,4,62
3100,288,56.286697,44.044874,0,9,Brick,2,9,45
2300,288,56.276394,43.989835,0,5,Brick,2,5,43
4500,289,56.240123,43.980411,0,9,Brick,4,7,75
31473,289,56.326946,43.995674,1,7,Brick,6,6,242.1
2300,289,56.233789,43.873916,0,9,Brick,2,5,44
1650,289,56.21713,43.862966,1,17,Panel,0,11,17
3300,289,56.312478,44.029309,1,18,Monolithic,1,14,51.9
2300,289,56.316544,44.045387,0,9,Panel,1,6,33
2050,289,56.248586,44.043482,1,19,Monolithic,1,10,38
2650,290,56.360068,43.807611,0,5,Panel,3,3,50
4200,290,56.281816,44.081238,0,5,Brick,3,2,75
2600,289,56.320858,43.982891,0,5,Brick,1,4,32
1200,289,56.279297,43.95454,0,2,Brick,1,1,32
4900,289,56.312478,44.029309,1,18,Monolithic,2,8,81.7
1860,289,56.311661,43.925237,0,5,Brick,1,5,32
2750,289,56.22817,43.862373,0,9,Brick,2,9,43
1750,290,56.271386,43.880429,0,9,Brick,1,1,29
5300,290,56.309,43.980259,0,10,Panel,3,1,75
1860,285,56.252227,43.851252,0,9,Panel,1,4,35
2300,285,56.328229,43.91761,0,5,Panel,2,5,44
2750,285,56.3286353145,43.9583081693,0,5,Panel,2,2,42
4650,285,56.3077314444,44.0004779511,1,22,Monolithic,2,17,64.8
1925,285,56.230068,43.822062,1,10,Brick,1,9,36.9
2100,285,56.215894,43.932657,1,4,Monolithic,2,3,53.2
3100,285,56.314078,44.069021,0,17,Monolithic,1,16,42
5600,287,56.218932,43.858483,0,17,Monolithic,2,11,78
2250,287,56.324236,43.93033,1,19,Monolithic,1,18,33
3700,287,56.255462,43.851638,0,9,Panel,3,2,62.5
3350,286,56.2906,43.9107,0,10,Brick,2,5,50.3
2750,287,56.346901,43.865158,0,5,Brick,3,5,53
6200,287,56.330944,43.871922,0,10,Brick,2,9,80
2080,287,56.218807,43.866511,1,17,Panel,1,17,35
3000,287,56.302557,44.036421,0,9,Panel,2,4,42
1680,287,56.312849,43.889762,0,5,Brick,1,4,32
2850,287,56.340016,43.825955,0,5,Brick,3,3,64
3449,286,56.3155,43.998288,0,9,Brick,2,1,52
2299,286,56.313039,43.931121,0,10,Brick,1,6,32
2850,285,56.367383,43.810729,0,14,Brick,1,2,45
2300,285,56.289585,43.84703,0,9,Panel,1,5,35
2380,285,56.257243,43.902357,0,2,Block,3,2,70
3350,285,56.3126195091,44.015592449,0,4,Brick,2,3,54.8
1150,286,56.303232,43.932756,0,2,Wooden,2,1,34.1
1450,286,56.228756,43.949689,0,9,Brick,1,2,22
1500,286,56.354133,43.835747,0,5,Panel,1,4,31
2150,286,56.238147,43.834938,0,5,Brick,2,3,47
2100,286,56.2299230953,43.876675373,0,5,Panel,2,1,45
2230,285,56.319804,43.86999,0,6,Brick,2,5,42
3050,285,56.301059,43.978839,0,9,Brick,2,8,43
5750,286,56.258473,43.857243,0,19,Monolithic,2,3,82
6995,286,56.286433,43.985909,0,18,Monolithic,3,4,100.2
2650,286,56.228428,43.86746,0,9,Brick,2,8,52
1980,289,56.318511,44.028938,0,9,Brick,1,9,21
1500,289,56.242169,43.862921,0,3,Block,2,1,39
3997.7,289,56.260723,43.981876,0,17,Brick,2,7,65
2600,289,56.276613,43.985119,0,5,Brick,2,1,41.8
3630,289,56.31314,44.014397,0,17,Brick,1,2,50.29
3700,289,56.3124,44.073728,0,9,Brick,2,3,53
1300,289,56.336793,43.874967,0,9,Brick,1,1,22
2150,289,56.288124,43.876995,0,10,Brick,1,8,30
2649,289,56.31791306,44.0442543,0,5,Brick,1,3,30.8
1850,289,56.217886,43.863981,0,23,Panel,0,9,26
2450,289,56.2343,43.870107,0,5,Panel,2,2,45
4000,289,56.363354,43.818364,0,9,Panel,3,6,58
3100,289,56.326797,44.021806,0,3,Brick,2,3,40
3480,289,56.232779,43.954612,0,9,Brick,3,5,55
2500,289,56.231733,43.953947,0,5,Brick,2,3,41
4400,289,56.257023,43.98201,0,10,Brick,2,2,64
7200,289,56.31579,44.003193,0,5,Brick,2,5,72.1
1470,289,56.231098,43.82768,0,2,Brick,2,2,35.9
2400,289,56.292088,44.068141,0,6,Brick,1,2,35
2300,289,56.370354,43.801036,0,9,Panel,1,4,34
12024,289,56.315912,43.985733,1,8,Brick,4,7,150.3
2450,285,56.22226,43.866927,0,5,Panel,2,2,48.2
2060,285,56.309249,43.945099,1,25,Block,1,15,33.5
2100,285,56.328214,43.839502,0,6,Brick,1,5,31
3580,285,56.303147,43.990931,0,4,Brick,1,2,40
4364.25,285,56.262073,44.013883,1,17,Monolithic,2,5,69
3150,285,56.286063,43.938891,0,9,Panel,3,5,54
1899.999,285,56.265167,43.883043,0,5,Brick,1,4,32
3980,285,56.296579,44.029172,0,9,Panel,3,3,62
4650,290,56.317587,44.020045,0,7,Brick,1,5,61
5831,289,56.318226,44.014799,1,19,Brick,3,4,85
1950,290,56.266327,43.912472,0,5,Brick,1,4,33
850,289,56.209265,43.903345,1,4,Block,0,2,26
7500,289,56.303846,44.073935,0,6,Brick,3,6,91
3900,289,56.317807,43.996545,0,9,Brick,2,7,43
5516.004,289,56.31314,44.014397,0,17,Brick,2,2,74.44
2050,289,56.290245,43.946841,0,9,Brick,1,2,33.7
2444.238,289,56.259888,43.978785,1,17,Brick,1,2,39.94
4236.5,289,56.299461,43.94729,0,25,Brick,3,7,76.4
3986.565,289,56.301394,43.947713,1,23,Brick,3,13,65.2
3404.7,289,56.301394,43.947713,0,23,Brick,2,7,54.7
3986.565,289,56.301394,43.947713,1,23,Brick,3,14,65.2
3474.676,289,56.318201,44.014871,1,13,Brick,1,5,43.9
3296.7,289,56.301189,43.946689,1,23,Brick,2,12,54
4822.997,289,56.259888,43.978785,1,17,Brick,3,2,81.41
3304.95,289,56.272385,43.990374,1,23,Brick,2,20,60.09
2518,289,56.301189,43.946689,0,23,Brick,1,12,36.5
2863.575,289,56.265067,44.022506,0,17,Brick,1,4,43
2495.763,289,56.301394,43.947713,1,23,Brick,1,13,38.5
3100,289,56.34939,43.86075,0,9,Brick,1,2,45.8
3986.565,289,56.301394,43.947713,1,23,Brick,3,9,65.2
3687.694,289,56.318201,44.014871,1,13,Brick,1,4,49.4
3987.66,289,56.259888,43.978785,1,17,Brick,2,3,65.16
4368.8,289,56.267162,44.023531,0,17,Brick,2,8,69.1
4811.94,289,56.259888,43.978785,1,17,Brick,3,6,80.15
3483.935,289,56.302173,43.946186,1,23,Brick,2,10,58.9
3545.6,289,56.267162,44.023531,0,17,Brick,2,14,51.2
2872.6,289,56.265067,44.022506,0,17,Brick,1,16,42.5
5404.4,289,56.265067,44.022506,0,17,Brick,3,12,91.6
4061.435,289,56.259888,43.978785,1,17,Brick,2,10,65.46
3891.88,289,56.301394,43.947713,1,23,Brick,3,12,65.3
5016.325,289,56.265067,44.022506,0,17,Brick,3,16,81.5
5462.1,289,56.265067,44.022506,0,17,Brick,3,15,91.1
2941.2,289,56.265067,44.022506,0,17,Brick,1,14,45.6
3332.16,289,56.301394,43.947713,1,23,Brick,2,6,53.4
4420.4,289,56.265067,44.022506,0,17,Brick,2,16,69
2942.65,289,56.265067,44.022506,0,17,Brick,1,10,45.8
2464.68,289,56.301394,43.947713,1,23,Brick,1,2,37.6
3885,289,56.267162,44.023531,0,17,Brick,2,3,60
1354.8,289,56.272385,43.990374,1,23,Brick,1,4,22.58
3209.34,289,56.301394,43.947713,1,23,Brick,2,3,53.4
3643.497,289,56.311721,44.025094,1,17,Brick,1,6,49.17
4400,289,56.314202,43.991398,0,9,Brick,2,8,52.3
8999,289,56.314327,43.999905,0,12,Brick,2,9,79
3000,289,56.283819,44.061143,0,17,Block,1,17,42
4967.009,290,56.318201,44.014871,1,19,Brick,2,7,68.7
5447.91,290,56.318201,44.014871,1,19,Brick,2,19,68.7
6986.989,290,56.318201,44.014871,1,19,Brick,1,15,102.8
4000,290,56.246461,43.847012,0,7,Brick,3,7,70
2300,290,56.370354,43.801027,0,9,Brick,1,4,34
2270,290,56.29033,43.860989,0,3,Brick,2,2,55
1250,290,56.276738,44.084544,1,19,Panel,0,12,20
2100,290,56.259943,43.863091,0,5,Brick,1,2,31.3
2000,290,56.28234,43.927923,0,5,Brick,1,5,30
2500,335,56.364735,43.814016,0,9,Brick,2,4,45
4945.795,335,56.311721,44.025094,1,17,Brick,2,13,65.9
1650,335,56.381718,43.7895,0,2,Brick,2,1,33
5474.66,335,56.313139,44.014395,1,17,Brick,2,8,73.97
2850,335,56.345988,43.87158,1,17,Brick,1,9,43.05
9000,335,56.304905,43.935064,0,10,Brick,3,9,86
5804.76,335,56.313139,44.014395,1,17,Brick,2,6,74.42
4254.08,335,56.348926,43.872712,1,17,Brick,2,4,62.56
2851.86,335,56.345988,43.87158,0,17,Brick,1,5,43.21
5905.25,335,56.348926,43.872712,1,17,Brick,3,17,90.85
5950.75,335,56.348926,43.872712,1,17,Brick,3,3,91.55
7282.814,335,56.311721,44.025094,1,17,Brick,3,5,99.56
7295.981,335,56.311721,44.025094,1,17,Brick,3,3,99.74
2250,335,56.341647,43.912121,0,10,Panel,1,6,30
1890,335,56.3223551955,43.9259736442,0,6,Brick,1,1,32
3400,335,56.343652,43.935064,0,9,Panel,2,3,53
2600,334,56.297408,44.036385,0,5,Brick,2,5,44.3
2400,334,56.232414,43.950542,0,9,Brick,1,8,37.3
3000,334,56.271501,43.887032,0,16,Brick,2,10,52
8450,334,56.32234,44.025588,0,6,Brick,4,1,107.3
1650,334,56.353077,43.839375,0,5,Brick,1,1,32
1680,334,56.2445,43.845907,0,5,Brick,1,2,31
5700,334,56.363857,43.815617,0,9,Brick,3,1,62
1950,334,56.26984,43.985603,0,5,Brick,1,4,31
2580,334,56.300964,43.951468,1,25,Monolithic,1,15,34.1
2250,334,56.192039,43.890095,1,3,Monolithic,2,3,53
1950,334,56.36313,43.822874,0,4,Brick,2,2,45
1780,334,56.2352,43.8298,0,9,Panel,1,9,34.5
1760,334,56.293457,43.946392,0,3,Brick,1,1,33
2220,334,56.326887,44.005986,0,4,Brick,1,3,31
1850,334,56.273285,43.922057,0,5,Brick,1,2,31
1780,334,56.239788,43.830123,0,5,Brick,1,5,35
3950,334,56.228631,43.866828,0,14,Brick,3,5,73.5
2750,334,56.272285,43.917125,0,14,Brick,1,8,43
2170,334,56.293437,43.986313,0,5,Brick,1,1,32
3500,334,56.326887,44.005986,0,5,Brick,3,4,53
5336.682,334,56.311721,44.025094,1,17,Brick,2,5,72.02
5069.922,334,56.311721,44.025094,1,17,Brick,2,7,68.42
7382.583,334,56.313139,44.014395,1,17,Brick,3,15,99.63
3355.248,334,56.311721,44.025094,1,17,Brick,1,3,45.28
7093.356,334,56.313139,44.014395,1,17,Brick,3,4,96.97
5219.604,334,56.311721,44.025094,1,17,Brick,2,6,70.44
3000,334,56.34939,43.860747,0,9,Panel,2,2,44
2500,334,56.289055,44.06929,0,10,Brick,1,1,36
12500,334,56.326797,44.021805,0,6,Brick,3,4,108
3400,334,56.306103,43.995431,1,18,Brick,2,5,64.2
3360,334,56.313139,44.014395,1,17,Brick,1,16,48
2490,335,56.341378,43.912723,0,10,Block,1,7,44
3500,335,56.327486,43.935936,0,9,Panel,3,6,65
2750,335,56.264547,44.019192,0,17,Block,1,6,43
2800,335,56.326887,44.005986,0,5,Brick,4,5,59
1750,335,56.36641,43.825497,0,10,Brick,1,7,31.87
4510,334,56.299767,44.084526,0,17,Brick,2,6,69
2600,334,56.340924,43.873566,0,9,Panel,2,2,43
2650,334,56.270066,43.892493,0,5,Brick,1,2,39
2650,334,56.285973,44.06945,0,10,Brick,1,9,37
1800,334,56.26987,43.881363,0,9,Brick,1,5,33
2290,334,56.246204,43.841534,0,9,Brick,1,6,38
4520,334,56.299767,44.084526,0,17,Brick,2,7,69
2850.17,334,56.264557,44.01727,0,17,Brick,1,8,42.1
3750,334,56.2351,43.962025,0,9,Brick,3,3,58
1980,334,56.313898,43.994802,0,5,Brick,1,2,32
1395,334,56.39189,43.744604,0,2,Block,2,2,36.5
4570,334,56.299767,44.084526,0,17,Brick,2,9,69
3100,334,56.321293,43.932037,0,18,Brick,1,13,34
4700,334,56.299767,44.084526,0,17,Brick,2,12,69
2880,334,56.255352,43.970099,0,18,Monolithic,1,4,38
2550,334,56.326973,43.912506,0,5,Brick,2,3,45
3700,334,56.27098,43.9823,0,9,Brick,3,4,57.7
2199,335,56.367093,43.811959,0,14,Brick,1,14,40
3500,335,56.32798,43.960003,0,9,Brick,2,4,47
2650,335,56.346212,43.868877,0,5,Panel,2,1,43
3500,335,56.285029,43.985837,0,17,Monolithic,1,14,50
1550,335,56.32526016,43.92435837,0,2,Brick,1,1,32
4400,335,56.26103,44.013317,0,17,Brick,2,12,67
4500,335,56.36108,43.827276,0,10,Brick,2,1,75
3780,335,56.320225,44.028526,0,9,Brick,2,5,52
2876,335,56.262074,44.01388,0,17,Brick,1,10,42.6
4411.5,335,56.262074,44.01388,0,17,Brick,2,10,69.2
2750,335,56.331203,43.945477,0,9,Brick,2,1,44
3700,335,56.35749,43.856167,0,9,Brick,3,2,61.7
2400,335,56.324463,44.001888,0,9,Brick,1,2,34
2990,335,56.313698,43.933438,0,5,Brick,2,4,41
2250,335,56.246611,43.748224,0,5,Panel,3,1,50
2100,335,56.348173,43.867817,0,9,Brick,1,2,30.2
4000,335,56.338933,43.880914,0,9,Panel,3,3,74
4700,335,56.313199,43.941119,0,9,Panel,3,8,63
8000,335,56.307132,43.997955,0,16,Brick,2,16,102
1470,336,56.218807,43.866511,1,17,Panel,0,16,17
2200,336,56.252357,43.857306,0,10,Panel,1,10,33
4000,336,56.314217,43.929665,0,3,Brick,3,2,76
5922.15,335,56.348926,43.872712,0,17,Brick,3,10,91.11
1899.999,325,56.230692,43.880788,0,9,Brick,1,6,33
3080,325,56.324463,44.001888,1,17,Brick,1,14,45.1
4896.68,325,56.348926,43.872712,1,17,Brick,2,5,72.01
2790,325,56.220123,43.867493,0,17,Monolithic,1,13,40
4350,325,56.285818,44.071653,0,6,Panel,4,1,85
2400,326,56.329702,43.953857,0,5,Brick,3,3,43
2900,326,56.355789,43.818831,0,5,Brick,4,5,60
1330,325,56.200052,43.805734,0,5,Brick,1,5,26
1600,325,56.3417723383,43.9118756635,0,10,Monolithic,0,1,18
1650,325,56.336793,43.874967,0,9,Brick,1,4,30
4900,325,56.31568,44.050004,0,9,Panel,3,4,83
1650,363,56.2463,43.846012,0,5,Brick,1,4,32
4349.28,363,56.345988,43.87158,0,17,Brick,2,17,63.96
4307.8,363,56.345988,43.87158,0,17,Brick,2,2,63.35
3750,363,56.265702,43.913164,0,5,Brick,3,2,75
2800,363,56.330615,43.918823,0,12,Brick,2,11,46
2500,363,56.284469,44.042171,0,9,Brick,1,8,31
3200,363,56.264517,43.858995,0,9,Brick,3,6,60
1750,363,56.272025,43.879252,0,9,Brick,1,5,36
2500,363,56.282775,43.981525,0,5,Brick,1,5,32
4356.08,363,56.345988,43.87158,0,17,Brick,2,15,64.06
800,365,56.28489,43.930664,0,5,Brick,5,3,90
10000.8,365,56.31199,43.97412,0,18,Brick,2,4,92.6
1890,365,56.242083483,43.8606180029,0,5,Brick,1,5,32
3350,365,56.331252,43.930131,0,10,Panel,3,7,65
2450,364,56.261538,43.881345,0,9,Brick,2,4,40.2
1800,364,56.341662,43.847299,0,5,Panel,1,1,32
2850,364,56.2478447,43.8711853,0,5,Brick,3,3,57
1300,365,56.239493,43.96779,0,5,Brick,1,4,13
3880,365,56.317123,44.027106,0,10,Brick,1,2,45.8
2299,365,56.2768982499,44.084584881,1,19,Brick,1,8,36.1
2900,365,56.260353,44.013721,1,17,Monolithic,1,17,39
1650,365,56.324376,44.018428,0,2,Brick,1,1,31
4700,365,56.323518,43.921392,0,9,Brick,4,5,91
4370,365,56.262048,43.855159,0,9,Panel,3,3,60
1850,365,56.282833,43.944435,0,9,Brick,1,1,34
3250,365,56.286926,44.078724,0,10,Brick,1,9,44
3250,365,56.286926,44.078724,0,10,Brick,2,9,46
5700,365,56.319859,44.051747,0,9,Brick,3,4,72
6000,363,56.32786,44.013838,0,5,Brick,4,1,78
1700,364,56.310622,44.034176,0,5,Brick,0,5,23
3500,364,56.285923,44.045521,1,17,Panel,1,15,41.6
2869.02,364,56.337734,43.882748,0,17,Brick,1,2,43.27
1900,364,56.36877,43.804035,0,9,Brick,1,5,34
1500,364,56.380164,43.790049,0,2,Brick,1,1,32.6
3650,364,56.330236,43.929378,0,10,Panel,3,9,67
2700,364,56.26749,43.870377,0,5,Brick,4,3,59
3400,364,56.257598,43.98034,0,10,Brick,1,10,40
3580,364,56.321756,44.028121,0,9,Brick,2,7,44
4200,364,56.348926,43.872712,0,17,Brick,1,6,43.9
10909.268,364,56.311721,44.025094,1,17,Brick,5,4,148.5
5542.072,364,56.311721,44.025094,1,17,Brick,2,11,76.76
5069.922,364,56.311721,44.025094,1,17,Brick,2,7,68.42
5478.65,364,56.311721,44.025094,1,17,Brick,2,15,73
4254.08,364,56.348926,43.872712,1,17,Brick,2,6,62.56
7365.2,364,56.348926,43.872712,1,17,Brick,4,4,105.77
3081.6,364,56.348926,43.872712,1,17,Brick,1,6,42.8
5545.502,364,56.311721,44.025094,1,17,Brick,2,17,75.81
7978.28,364,56.348926,43.872712,1,17,Brick,4,6,114.81
2800,364,56.29052,44.05243,0,5,Brick,2,5,50
1760,364,56.306488,43.922264,0,2,Brick,3,1,50
2720,364,56.2382,43.955116,0,25,Brick,1,25,35
2050,364,56.28243,43.93247,0,5,Brick,2,2,55
2500,364,56.300594,43.979584,0,5,Brick,2,2,45.1
4000,364,56.319016,43.924034,0,5,Brick,3,3,77
10000,364,56.333725,43.95684,0,5,Brick,4,5,131.8
3070.08,364,56.348923,43.872704,0,17,Brick,1,11,42.64
5850,364,56.2373779092,43.8414304739,0,10,Panel,3,7,80
2660,364,56.291334,44.048333,0,5,Brick,2,1,46
2800,364,56.26726,43.874302,0,5,Brick,3,3,55.5
5990,364,56.285004,44.078831,0,10,Brick,2,5,77
3850,364,56.351944,43.865175,0,5,Panel,4,3,59
2390,364,56.292353,44.008035,0,3,Brick,3,2,42.8
3620,364,56.237927,43.825704,0,10,Panel,3,8,70
1650,364,56.380333,43.795242,0,3,Brick,1,3,32
2900,364,56.218657,43.837337,0,9,Panel,2,4,54
5300,364,56.284479,44.070593,0,17,Brick,2,10,67
6300,364,56.258563,43.980187,0,18,Brick,3,12,90
4650,364,56.315895,44.022192,1,9,Brick,1,9,49
4700,364,56.284984,43.984193,0,18,Brick,1,9,60
1550,364,56.336628,43.922201,0,9,Panel,1,2,22
2700,364,56.356612,43.820969,0,5,Panel,4,4,58.7
2450,364,56.245053,44.009014,0,5,Brick,2,1,46
2350,364,56.30925,43.9451,0,22,Brick,1,14,38
13500,364,56.323942,44.013766,0,10,Brick,3,9,99
2650,364,56.324955,43.987382,0,5,Panel,2,5,46
1500,364,56.313808,43.941146,0,9,Brick,1,1,21
1700,364,56.361953,43.81628,0,9,Brick,1,3,27
3000,364,56.298852,44.047668,0,5,Panel,2,3,41
1100,365,56.2809971032,43.9346798968,0,2,Wooden,1,2,32
4450,365,56.255853,43.977851,0,9,Brick,4,3,78
1600,365,56.345095,43.804503,0,9,Panel,1,8,34.1
2980,365,56.233739,43.870736,0,5,Brick,2,3,45
3440,365,56.30076,43.983564,0,6,Brick,3,1,61.3
8700,365,56.319335,44.009571,0,4,Brick,2,3,92.6
2210,365,56.291252,43.94227,0,9,Brick,1,3,38
2980,365,56.263283,43.89914,0,5,Brick,2,4,52
2700,365,56.291244,44.013712,0,2,Brick,3,2,46
2500,364,56.316394,44.052986,0,9,Panel,1,6,33.7
1750,364,56.257608,43.927869,0,5,Brick,1,3,30.3
1600,364,56.326783,44.002687,0,3,Monolithic,1,3,32
3000,364,56.248551,43.847092,0,5,Brick,3,3,60
2600,364,56.269901,43.883241,0,9,Panel,2,9,45
2210,365,56.290589,43.932953,0,5,Brick,2,1,43.3
2550,365,56.322544,43.884759,0,6,Brick,3,4,54
2500,365,56.233509,43.95242,0,9,Brick,1,1,33
3450,365,56.350512,43.866074,0,5,Brick,3,2,57.9
2300,365,56.309249,43.945099,0,23,Brick,1,6,37
2400,365,56.231518,43.960352,0,9,Brick,2,5,38
2900,365,56.281236,43.951423,0,10,Brick,3,1,66.5
2350,365,56.345304,43.930726,0,9,Brick,1,7,33.1
2500,365,56.348173,43.867817,0,9,Brick,2,3,37
2045,362,56.367093,43.811959,0,14,Brick,1,10,44
3000,362,56.23536,43.947901,0,9,Panel,2,6,44
1900,362,56.237086,43.865562,0,5,Brick,1,3,34
3800,362,56.353136,43.857746,0,9,Panel,3,5,63
2850,362,56.322254,43.937904,0,9,Brick,2,8,45
2550,362,56.317944,43.894478,0,4,Brick,3,3,70
2100,362,56.255634,43.87953,0,5,Brick,2,5,40
3400,362,56.28407,44.04702,0,5,Brick,3,1,60
1440,362,56.281612,43.93988,0,6,Brick,1,1,21
2350,362,56.31953,43.944847,0,5,Brick,2,4,44.2
2000,362,56.229492,43.82583,0,10,Brick,1,5,34
2200,362,56.23324,43.86099,0,5,Brick,2,5,42.15
6100,362,56.260536,43.87899,0,9,Brick,5,3,102
5800,362,56.285004,44.078831,0,10,Brick,2,5,77
2050,362,56.27206,43.983493,0,5,Brick,2,1,30.4
2050,362,56.272465,43.983286,0,5,Brick,1,1,30.4
2990,362,56.367093,43.811959,0,14,Brick,2,4,70
3290,362,56.342151,43.839124,0,9,Panel,3,9,64
4620,361,56.360362,43.857189,0,10,Brick,3,3,77
2481.3,361,56.2333853413,43.9698575159,1,16,Monolithic,2,2,55
2500,361,56.235641,43.864807,0,5,Panel,2,1,46
2050,361,56.2918203966,44.0173979365,0,5,Brick,1,5,30
2600,361,56.362237,43.826413,0,10,Brick,1,10,43
2600,361,56.315231,43.941362,0,9,Brick,2,1,43
3550,361,56.231098,43.82768,0,9,Brick,4,7,73
1750,361,56.24456,43.839834,0,5,Brick,1,1,32
3100,361,56.22772,43.881453,0,14,Brick,2,11,52
1860,361,56.291029,43.950668,0,9,Panel,1,7,32
4400,361,56.3159,44.029334,0,9,Brick,2,1,66
3000,361,56.316093,43.871635,0,10,Brick,1,8,52.1
2800,361,56.288273,43.92491,0,5,Brick,2,2,60
2550,361,56.315785,44.013892,0,5,Brick,1,5,33.9
2400,361,56.278288,43.918679,0,5,Panel,2,5,46
2300,361,56.290714,43.908402,0,2,Panel,2,2,41
3200,361,56.255245,43.84877,0,9,Brick,2,1,62
1650,361,56.355988,43.83185,0,3,Brick,1,2,32
2650,361,56.326893,43.881157,0,2,Brick,2,2,65.6
3800,361,56.262707,43.899518,0,9,Brick,3,4,59.9
1650,361,56.2394153293,43.9678221865,0,5,Brick,1,5,25
1750,361,56.238395573,43.8707354016,0,9,Panel,1,1,35
2500,361,56.291888,43.931274,0,5,Brick,3,2,43
3100,361,56.255352,43.9701,0,10,Brick,1,5,39.5
3200,361,56.26493,43.901863,0,9,Brick,3,6,59
12990,361,56.252682,43.865732,0,8,Brick,5,7,169
3190,361,56.287662,44.065554,0,17,Monolithic,1,17,41
3009.696,361,56.280926,44.087419,1,14,Monolithic,2,7,54
1700,361,56.23502,43.876205,0,5,Brick,1,5,30
2500,361,56.231118,43.849185,0,5,Brick,3,5,57.5
2000,361,56.220123,43.867493,0,17,Panel,0,8,24.2
2650,361,56.278962,43.986277,0,5,Brick,2,2,43
2250,361,56.290579,43.910981,0,9,Panel,1,4,34
1490,361,56.331378,43.833663,0,5,Brick,1,4,31
3950,361,56.219728,43.866173,1,17,Panel,3,2,67
6300,361,56.23433,43.950255,0,9,Brick,2,8,78
1650,361,56.324426,43.927258,0,2,Brick,1,2,29
3000,361,56.217886,43.863981,0,17,Panel,2,13,44.7
1600,361,56.299806,43.997416,0,2,Brick,2,1,30
1600,361,56.228686,43.850596,0,5,Brick,0,5,19
4180,362,56.25585,43.97785,0,9,Brick,3,3,62
3000,362,56.309324,44.020512,0,5,Brick,2,5,44
3700,362,56.27804,43.986015,0,5,Brick,3,4,52.2
1900,362,56.318476,43.892915,0,5,Brick,2,5,45
4350,362,56.286637,44.077762,0,12,Brick,2,12,56
3450,362,56.254782,43.844388,0,9,Panel,2,6,51
3600,362,56.289806,43.8435,0,9,Brick,3,3,76.3
4850,362,56.343912,43.937867,0,6,Monolithic,4,3,90
5300,362,56.341347,43.94906,1,17,Monolithic,2,12,67
2380,362,56.229842,43.957208,0,9,Panel,2,4,38
5300,362,56.285893,44.042799,0,17,Panel,2,15,67
2000,362,56.326887,44.005986,0,10,Brick,0,10,30
1900,362,56.360212,43.814286,0,5,Panel,2,1,40
1750,362,56.301079,43.881399,0,9,Brick,1,3,36
2200,362,56.364222,43.814421,0,9,Panel,2,2,44.9
2450,362,56.264202,43.879549,0,5,Panel,3,2,50
4000,362,56.363858,43.815615,0,9,Panel,4,9,66
2300,362,56.255512,43.860054,0,5,Brick,2,3,45
5600,362,56.2360567628,43.9630513121,0,10,Brick,4,7,87
3000,362,56.33433,43.847416,0,9,Brick,2,1,44
1900,362,56.28953,43.937912,0,5,Brick,1,3,31
2300,362,56.357544,43.814,0,5,Brick,2,5,42
2850,362,56.234,43.876926,0,9,Brick,4,2,58.2
2300,362,56.255512,43.860054,0,5,Brick,2,3,45
2200,362,56.352333,43.859516,0,10,Panel,1,1,35
3750,362,56.398486,43.690786,0,9,Brick,2,7,70
2650,362,56.292518,44.01152,0,5,Brick,3,2,58
2600,362,56.334283,43.931309,0,9,Panel,2,9,46
5500,361,56.284466,44.075462,0,17,Brick,2,17,62.8
3250,361,56.317343,44.009265,0,12,Brick,1,11,42.2
1350,361,56.263256,43.889824,0,5,Brick,1,1,19.2
2980,361,56.28433,44.052727,0,10,Brick,2,5,47.6
6500,361,56.316177,43.99771,0,9,Brick,4,6,75
2600,361,56.256328,43.86673,0,10,Monolithic,1,9,42
2000,361,56.237247,43.830698,0,10,Panel,1,2,33
12500,361,56.320682,44.014646,0,9,Brick,3,8,101
2600,361,56.23385239,43.96365738,0,10,Brick,1,9,43
4590,361,56.343742,43.938866,0,12,Brick,3,10,78
1800,361,56.336773,43.841156,0,5,Brick,1,2,33
2200,361,56.255728,43.848584,0,9,Panel,1,6,34
2550,361,56.291334,44.048333,0,5,Brick,2,1,45
3800,361,56.284379,43.988029,0,18,Monolithic,1,10,44
5908.501,361,56.348926,43.872712,0,17,Brick,3,3,90.9
4875.6,361,56.348926,43.872712,1,17,Brick,2,6,71.7
2360,361,56.218086,43.860441,0,17,Brick,1,6,32.9
5481.177,361,56.313139,44.014395,1,17,Brick,2,7,73.97
3474.549,361,56.311721,44.025094,1,17,Brick,1,8,46.89
5922.15,361,56.348926,43.872712,1,17,Brick,3,11,91.11
2450,361,56.326887,44.005986,0,5,Brick,1,5,32.2
3200,361,56.3346171506,43.912399888,0,9,Panel,3,1,64
5922.15,361,56.348926,43.872712,1,17,Brick,3,9,91.11
5922.15,361,56.348926,43.872712,1,17,Brick,3,11,91.11
2200,361,56.294531,44.005232,0,5,Brick,1,4,32.4
3415.5,361,56.303706,43.983753,1,10,Brick,1,10,41.4
2824.8,361,56.348926,43.872712,1,17,Brick,1,4,42.8
7342.8,361,56.345988,43.87158,1,17,Brick,4,10,105.45
